Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,high_pollution
19/02/2005,02.00.00,1.5,1008.0,,4.3,726.0,228.0,834.0,156.0,913.0,1083.0,3.1,56.7,0.4388,0
07/10/2004,19.00.00,6.7,1747.0,,37.1,1709.0,515.0,399.0,128.0,2370.0,1876.0,24.0,50.6,1.4892,1
18/09/2004,19.00.00,2.4,1091.0,,11.6,1037.0,299.0,770.0,132.0,1512.0,1038.0,25.3,35.3,1.1262,1
22/03/2004,11.00.00,1.6,1090.0,,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764,0
09/10/2004,04.00.00,0.9,1062.0,,5.1,770.0,96.0,780.0,48.0,1450.0,922.0,21.3,63.9,1.5951,0
03/11/2004,10.00.00,3.7,1341.0,,21.0,1323.0,499.0,516.0,94.0,1786.0,1522.0,23.7,49.1,1.423,1
16/03/2005,06.00.00,0.8,977.0,,3.3,673.0,179.0,830.0,99.0,1060.0,902.0,7.5,70.9,0.7358,0
14/08/2004,20.00.00,1.4,1005.0,,7.3,868.0,71.0,779.0,85.0,1633.0,771.0,29.8,41.8,1.7269,0
05/03/2005,11.00.00,1.1,978.0,,5.2,772.0,162.0,870.0,117.0,955.0,586.0,13.0,30.3,0.452,0
02/11/2004,06.00.00,0.5,804.0,,3.0,652.0,73.0,1054.0,37.0,1294.0,710.0,17.9,69.3,1.4099,0
11/02/2005,19.00.00,7.1,,,,,1075.0,,289.0,,,,,,1
28/03/2005,12.00.00,1.4,1097.0,,4.2,721.0,183.0,746.0,96.0,1266.0,807.0,21.6,46.8,1.1959,0
15/06/2004,03.00.00,0.4,732.0,,1.0,503.0,,1525.0,,1321.0,441.0,21.0,47.1,1.1546,0
05/09/2004,13.00.00,0.7,822.0,,2.4,611.0,,1191.0,,1138.0,403.0,33.2,19.0,0.9533,0
18/01/2005,01.00.00,1.4,1001.0,,5.0,762.0,223.0,850.0,131.0,948.0,1155.0,3.0,60.2,0.4639,0
13/03/2005,16.00.00,0.3,1159.0,,5.0,762.0,177.0,742.0,102.0,1158.0,590.0,19.7,37.1,0.8399,0
20/11/2004,21.00.00,1.2,1033.0,,7.6,881.0,339.0,855.0,159.0,999.0,1230.0,8.0,39.8,0.4286,0
12/07/2004,22.00.00,1.3,865.0,,5.2,773.0,93.0,991.0,85.0,1414.0,653.0,21.3,38.7,0.9686,0
11/11/2004,19.00.00,3.5,1189.0,,16.1,1183.0,463.0,603.0,166.0,1534.0,1170.0,12.0,73.3,1.0264,1
03/12/2004,13.00.00,3.1,1302.0,,15.7,1169.0,495.0,544.0,139.0,1636.0,1605.0,16.8,70.3,1.3341,1
29/10/2004,07.00.00,2.9,1311.0,,15.9,1178.0,366.0,574.0,111.0,1769.0,1208.0,20.2,66.9,1.5643,1
09/04/2004,06.00.00,1.5,,150.0,,,169.0,,86.0,,,,,,0
29/03/2005,18.00.00,3.9,1331.0,,15.3,1160.0,456.0,474.0,181.0,1598.0,1419.0,18.5,54.6,1.1515,1
21/07/2004,23.00.00,3.5,1239.0,,14.4,1129.0,121.0,637.0,106.0,1839.0,1308.0,28.9,39.1,1.537,1
07/11/2004,06.00.00,0.4,757.0,,1.5,542.0,44.0,1339.0,31.0,1004.0,449.0,15.5,51.5,0.9026,0
01/07/2004,18.00.00,3.3,1236.0,,18.0,1239.0,186.0,637.0,169.0,1986.0,1106.0,34.5,28.5,1.531,1
19/07/2004,02.00.00,0.1,879.0,,2.8,642.0,33.0,1031.0,51.0,1343.0,740.0,26.6,33.0,1.1338,0
28/02/2005,00.00.00,1.6,947.0,,3.8,697.0,215.0,913.0,150.0,878.0,698.0,4.0,50.0,0.4115,0
02/04/2004,10.00.00,3.3,1375.0,524.0,15.9,1177.0,196.0,706.0,127.0,1898.0,1386.0,16.9,52.3,1.0013,1
13/11/2004,15.00.00,2.1,1101.0,,9.2,947.0,270.0,699.0,118.0,1374.0,1029.0,21.5,43.4,1.0965,1
01/02/2005,15.00.00,3.3,1408.0,,16.7,1202.0,492.0,506.0,151.0,1411.0,1774.0,12.7,45.5,0.6648,1
26/11/2004,11.00.00,4.0,1392.0,,16.4,1192.0,856.0,543.0,183.0,1508.0,1795.0,13.7,59.9,0.9335,1
25/07/2004,09.00.00,0.5,853.0,,1.7,557.0,24.0,1215.0,31.0,1435.0,454.0,24.9,54.8,1.7063,0
18/12/2004,12.00.00,1.0,781.0,,3.9,704.0,183.0,1062.0,92.0,842.0,594.0,16.6,19.9,0.3728,0
11/03/2004,11.00.00,1.5,1179.0,43.0,5.0,762.0,95.0,1328.0,92.0,1362.0,671.0,10.5,57.9,0.7352,0
23/09/2004,14.00.00,2.6,1206.0,,15.8,1175.0,275.0,618.0,130.0,1746.0,1068.0,29.8,38.0,1.5642,1
31/07/2004,22.00.00,1.8,1105.0,,11.4,1027.0,85.0,684.0,85.0,1758.0,1040.0,28.6,42.3,1.6251,0
01/01/2005,15.00.00,2.2,1085.0,,7.9,896.0,299.0,760.0,147.0,1049.0,1138.0,12.5,32.3,0.467,1
18/02/2005,00.00.00,1.2,975.0,,3.3,670.0,129.0,943.0,105.0,910.0,616.0,6.9,48.7,0.4874,0
11/01/2005,06.00.00,0.9,1047.0,,3.3,671.0,115.0,863.0,75.0,1147.0,887.0,12.0,69.2,0.9697,0
19/07/2004,09.00.00,2.5,1282.0,,17.7,1230.0,263.0,594.0,145.0,1924.0,1696.0,27.1,34.9,1.231,1
12/03/2004,10.00.00,3.1,1350.0,208.0,14.0,1118.0,187.0,912.0,122.0,1712.0,1237.0,13.2,41.7,0.632,1
12/10/2004,08.00.00,3.0,1102.0,,14.8,1141.0,435.0,648.0,103.0,1594.0,1114.0,17.9,57.8,1.1751,1
31/01/2005,20.00.00,6.8,1523.0,,29.2,1533.0,984.0,456.0,282.0,1532.0,2214.0,7.3,36.8,0.3771,1
08/02/2005,22.00.00,1.1,,,,,157.0,,127.0,,,,,,0
06/04/2004,09.00.00,4.4,1524.0,776.0,22.0,1350.0,256.0,588.0,125.0,2096.0,1604.0,18.4,46.3,0.9734,1
26/01/2005,17.00.00,0.3,916.0,,4.2,720.0,188.0,912.0,126.0,922.0,707.0,4.8,49.7,0.4305,0
28/03/2004,03.00.00,2.2,1151.0,129.0,8.3,911.0,,935.0,,1501.0,1075.0,8.2,66.7,0.7276,1
02/11/2004,05.00.00,0.6,802.0,,2.7,636.0,96.0,1016.0,35.0,1289.0,721.0,17.6,73.2,1.4555,0
25/11/2004,17.00.00,4.0,1369.0,,21.8,1346.0,707.0,558.0,187.0,1537.0,1608.0,15.4,41.3,0.7151,1
13/11/2004,11.00.00,3.8,1347.0,,17.6,1227.0,589.0,539.0,199.0,1627.0,1476.0,21.1,44.5,1.0964,1
30/06/2004,10.00.00,2.9,1276.0,,18.0,1241.0,274.0,642.0,171.0,2024.0,1784.0,34.2,30.7,1.6252,1
26/11/2004,05.00.00,1.2,982.0,,4.8,752.0,196.0,844.0,77.0,1153.0,897.0,9.0,77.3,0.8873,0
08/08/2004,22.00.00,1.9,1124.0,,10.4,992.0,87.0,660.0,93.0,1791.0,1013.0,27.1,54.7,1.9284,0
13/04/2004,12.00.00,1.6,1020.0,140.0,7.2,866.0,116.0,972.0,84.0,1429.0,791.0,15.1,42.7,0.7294,0
02/02/2005,07.00.00,2.4,1042.0,,5.2,771.0,297.0,795.0,136.0,941.0,1089.0,3.5,60.9,0.4857,1
10/09/2004,16.00.00,2.5,1110.0,,13.4,1098.0,365.0,882.0,153.0,1450.0,1009.0,34.9,18.4,1.0106,1
06/05/2004,03.00.00,0.4,743.0,,1.0,502.0,,1635.0,,1292.0,355.0,12.7,71.6,1.0486,0
01/09/2004,21.00.00,2.2,1068.0,,11.4,1029.0,252.0,650.0,126.0,1612.0,1192.0,27.2,37.4,1.3279,1
24/02/2005,03.00.00,0.7,895.0,,1.5,545.0,,1080.0,,964.0,685.0,4.3,81.0,0.677,0
28/06/2004,02.00.00,0.6,874.0,,3.4,679.0,26.0,1049.0,41.0,1444.0,619.0,26.0,41.2,1.3598,0
08/04/2004,16.00.00,1.9,1085.0,209.0,10.7,1004.0,106.0,888.0,95.0,1454.0,816.0,21.0,25.4,0.6264,0
11/03/2005,01.00.00,1.4,1027.0,,4.8,751.0,221.0,798.0,135.0,936.0,1171.0,6.8,44.9,0.4472,0
05/03/2005,17.00.00,2.0,1101.0,,8.4,916.0,251.0,721.0,159.0,1125.0,861.0,11.6,38.7,0.5271,1
23/03/2005,00.00.00,2.7,1154.0,,6.2,822.0,187.0,656.0,119.0,1285.0,1087.0,16.0,60.2,1.0844,1
17/08/2004,10.00.00,2.0,1094.0,,10.0,979.0,142.0,717.0,119.0,1633.0,1192.0,33.3,28.2,1.4189,1
22/10/2004,17.00.00,5.4,1654.0,,29.8,1546.0,494.0,435.0,152.0,2176.0,2007.0,26.2,48.9,1.634,1
14/06/2004,06.00.00,0.7,888.0,,3.5,683.0,66.0,1196.0,62.0,1483.0,563.0,20.3,49.3,1.1596,0
28/02/2005,01.00.00,1.0,865.0,,1.8,566.0,111.0,1119.0,94.0,797.0,423.0,4.0,52.9,0.4338,0
24/11/2004,01.00.00,2.8,1270.0,,13.4,1098.0,558.0,572.0,123.0,1420.0,1463.0,10.0,83.6,1.0235,1
23/06/2004,19.00.00,4.4,1297.0,,24.2,1408.0,294.0,595.0,166.0,2134.0,1473.0,30.2,29.0,1.2224,1
11/11/2004,12.00.00,3.0,1147.0,,12.7,1073.0,720.0,628.0,210.0,1415.0,1198.0,11.8,76.1,1.0516,1
03/09/2004,17.00.00,4.6,1229.0,,21.9,1348.0,,565.0,,1830.0,1445.0,39.3,16.0,1.1138,1
07/05/2004,03.00.00,0.6,826.0,,2.4,616.0,,1227.0,,1384.0,575.0,13.9,67.7,1.0712,0
12/05/2004,14.00.00,3.1,1327.0,,14.7,1139.0,236.0,658.0,126.0,1894.0,1323.0,17.4,67.0,1.325,1
28/02/2005,15.00.00,0.8,782.0,,2.1,594.0,155.0,1134.0,111.0,673.0,371.0,3.4,32.4,0.2563,0
18/06/2004,08.00.00,4.4,1306.0,,28.8,1522.0,244.0,535.0,121.0,2450.0,1545.0,22.8,47.9,1.3156,1
25/08/2004,14.00.00,1.3,972.0,,6.2,820.0,60.0,811.0,66.0,1535.0,630.0,34.4,30.6,1.6402,0
20/11/2004,01.00.00,2.7,695.0,,4.0,709.0,264.0,1236.0,126.0,717.0,645.0,12.0,14.5,0.2029,1
21/03/2004,17.00.00,2.3,1306.0,,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206,1
04/03/2005,23.00.00,1.8,1112.0,,6.5,833.0,260.0,759.0,156.0,1104.0,1180.0,6.6,61.3,0.5995,0
11/03/2004,14.00.00,2.9,1371.0,164.0,11.5,1034.0,207.0,983.0,128.0,1730.0,1037.0,8.0,81.1,0.8736,1
23/05/2004,06.00.00,0.4,886.0,,2.2,598.0,41.0,1257.0,53.0,1374.0,506.0,17.9,52.4,1.0655,0
19/03/2004,00.00.00,2.0,1287.0,,8.9,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735,1
25/06/2004,06.00.00,1.6,1028.0,,8.9,934.0,141.0,818.0,88.0,1743.0,987.0,20.1,57.0,1.3216,0
08/11/2004,02.00.00,0.7,757.0,,1.7,561.0,67.0,1192.0,42.0,998.0,457.0,11.1,55.6,0.7344,0
07/06/2004,19.00.00,4.8,1243.0,,28.9,1524.0,290.0,647.0,142.0,2281.0,1470.0,30.3,26.2,1.1161,1
20/03/2005,03.00.00,1.1,1027.0,,3.5,684.0,132.0,788.0,94.0,1149.0,666.0,13.2,64.8,0.9801,0
26/06/2004,19.00.00,1.9,1100.0,,9.2,946.0,111.0,827.0,98.0,1726.0,932.0,30.5,33.9,1.4564,0
30/09/2004,19.00.00,5.7,1636.0,,30.1,1553.0,514.0,449.0,166.0,2130.0,1745.0,23.6,54.4,1.5687,1
14/01/2005,10.00.00,4.1,1363.0,,17.7,1229.0,754.0,515.0,147.0,1490.0,1638.0,8.0,71.9,0.7712,1
14/12/2004,14.00.00,4.2,1416.0,,21.8,1346.0,612.0,609.0,192.0,1570.0,1945.0,15.1,50.2,0.8552,1
17/06/2004,07.00.00,3.6,1277.0,,23.4,1388.0,254.0,611.0,100.0,2241.0,1513.0,20.2,54.5,1.2777,1
31/05/2004,00.00.00,0.2,836.0,,4.3,728.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597,0
13/01/2005,01.00.00,2.5,1181.0,,10.2,985.0,433.0,629.0,120.0,1312.0,1240.0,8.5,76.9,0.8557,1
13/02/2005,08.00.00,2.8,1473.0,,11.9,1047.0,424.0,522.0,149.0,1420.0,1411.0,8.7,83.7,0.9423,1
04/09/2004,04.00.00,0.8,962.0,,4.7,747.0,,813.0,,1431.0,913.0,23.0,52.7,1.4568,0
24/10/2004,23.00.00,1.7,1081.0,,9.0,938.0,181.0,697.0,62.0,1517.0,1273.0,18.4,71.5,1.5038,0
14/12/2004,06.00.00,1.1,964.0,,5.4,784.0,282.0,824.0,92.0,1080.0,959.0,6.0,77.3,0.7262,0
21/11/2004,12.00.00,1.5,1067.0,,10.1,981.0,402.0,755.0,186.0,1104.0,1383.0,10.9,33.8,0.4393,0
15/04/2004,11.00.00,3.8,1454.0,460.0,17.5,1225.0,299.0,661.0,135.0,1809.0,1654.0,17.1,42.1,0.812,1
26/06/2004,21.00.00,1.4,1036.0,,7.0,859.0,73.0,900.0,83.0,1645.0,860.0,28.4,39.1,1.4881,0
16/08/2004,01.00.00,0.7,859.0,,3.7,693.0,24.0,988.0,43.0,1377.0,710.0,25.3,39.7,1.2656,0
25/11/2004,20.00.00,2.6,1225.0,,14.5,1134.0,350.0,614.0,122.0,1352.0,1421.0,11.5,57.3,0.7786,1
01/07/2004,03.00.00,0.6,848.0,,2.8,642.0,,1079.0,,1536.0,654.0,26.3,50.8,1.7058,0
15/05/2004,17.00.00,1.7,1026.0,,8.5,920.0,104.0,1037.0,97.0,1455.0,746.0,26.0,22.7,0.7532,0
24/10/2004,16.00.00,2.0,1189.0,,9.7,965.0,239.0,670.0,87.0,1533.0,1060.0,26.5,44.9,1.5278,1
19/07/2004,10.00.00,2.4,1262.0,,16.2,1187.0,282.0,633.0,165.0,1842.0,1603.0,32.4,24.8,1.1886,1
26/11/2004,09.00.00,5.8,1521.0,,26.6,1470.0,960.0,456.0,149.0,1857.0,1727.0,10.6,72.7,0.9272,1
11/03/2004,03.00.00,0.6,1010.0,19.0,1.7,561.0,,1705.0,,1235.0,501.0,10.3,60.2,0.7517,0
22/05/2004,17.00.00,2.8,1466.0,,15.8,1174.0,152.0,680.0,115.0,1965.0,1302.0,25.4,39.8,1.2771,1
16/03/2004,13.00.00,4.0,1579.0,366.0,22.3,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,1
19/02/2005,10.00.00,2.2,1085.0,,5.7,800.0,346.0,750.0,200.0,983.0,1219.0,3.1,57.2,0.4402,1
24/05/2004,00.00.00,0.7,906.0,,4.1,714.0,56.0,1163.0,67.0,1351.0,544.0,19.2,37.9,0.8352,0
16/04/2004,02.00.00,1.6,1132.0,127.0,6.0,810.0,77.0,899.0,83.0,1532.0,1021.0,12.8,71.9,1.0632,0
05/12/2004,13.00.00,2.4,1100.0,,6.7,842.0,309.0,774.0,89.0,1296.0,882.0,12.0,80.0,1.1167,1
19/06/2004,07.00.00,0.9,921.0,,5.6,792.0,72.0,943.0,72.0,1595.0,799.0,23.5,47.6,1.3611,0
04/12/2004,19.00.00,1.9,1077.0,,6.9,852.0,325.0,773.0,108.0,1302.0,969.0,13.1,80.4,1.2038,0
10/08/2004,02.00.00,0.5,902.0,,3.5,680.0,6.0,919.0,11.0,1535.0,722.0,26.3,56.5,1.9027,0
22/07/2004,14.00.00,1.5,1079.0,,11.1,1019.0,108.0,749.0,113.0,1559.0,929.0,42.8,14.3,1.2003,0
07/09/2004,06.00.00,1.3,1016.0,,7.7,888.0,169.0,776.0,64.0,1485.0,1040.0,23.1,47.0,1.3122,0
06/12/2004,03.00.00,1.1,904.0,,3.0,649.0,,983.0,,1157.0,726.0,12.7,72.2,1.0525,0
11/08/2004,22.00.00,1.4,1050.0,,7.7,887.0,59.0,770.0,54.0,1696.0,820.0,29.4,50.0,2.0181,0
06/12/2004,12.00.00,2.5,1171.0,,12.0,1049.0,438.0,655.0,119.0,1418.0,1338.0,18.4,52.6,1.1064,1
25/07/2004,03.00.00,0.4,851.0,,2.1,589.0,,1119.0,,1432.0,501.0,25.0,53.1,1.6541,0
06/09/2004,12.00.00,1.3,943.0,,5.3,777.0,,880.0,,1333.0,632.0,29.2,28.6,1.1423,0
08/03/2005,17.00.00,2.0,1019.0,,9.6,964.0,325.0,729.0,168.0,957.0,984.0,15.8,16.7,0.2972,1
20/03/2005,12.00.00,1.6,1083.0,,4.3,727.0,203.0,763.0,130.0,1135.0,636.0,18.6,42.6,0.904,0
25/03/2004,12.00.00,1.3,1027.0,95.0,5.9,809.0,106.0,1081.0,88.0,1442.0,733.0,13.6,53.0,0.8209,0
16/08/2004,04.00.00,0.3,749.0,,1.5,543.0,16.0,1238.0,23.0,1244.0,462.0,23.3,41.9,1.1856,0
05/07/2004,00.00.00,1.5,1025.0,,9.0,939.0,107.0,790.0,93.0,1635.0,1103.0,24.7,38.7,1.1845,0
10/09/2004,06.00.00,0.7,933.0,,5.5,786.0,144.0,1018.0,73.0,1306.0,858.0,22.3,43.8,1.1631,0
31/10/2004,05.00.00,0.5,817.0,,2.1,588.0,55.0,1134.0,37.0,1310.0,589.0,18.9,71.3,1.5449,0
27/04/2004,10.00.00,1.9,1061.0,155.0,8.2,908.0,141.0,968.0,99.0,1455.0,890.0,22.8,29.1,0.796,0
14/01/2005,09.00.00,4.3,1313.0,,16.9,1206.0,690.0,513.0,144.0,1469.0,1546.0,6.9,75.2,0.7505,1
28/03/2004,08.00.00,1.3,1024.0,91.0,4.7,747.0,105.0,1136.0,75.0,1382.0,897.0,9.7,58.6,0.7035,0
26/10/2004,02.00.00,1.0,912.0,,5.5,788.0,127.0,822.0,48.0,1331.0,847.0,15.5,78.5,1.3782,0
12/08/2004,23.00.00,1.6,1080.0,,8.5,920.0,60.0,739.0,67.0,1761.0,772.0,27.8,57.4,2.1107,0
09/01/2005,05.00.00,0.6,919.0,,1.8,571.0,54.0,1017.0,44.0,1082.0,521.0,13.5,63.8,0.9801,0
16/03/2004,05.00.00,0.6,937.0,17.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283,0
22/02/2005,03.00.00,0.4,844.0,,0.6,454.0,,1327.0,,908.0,385.0,2.5,86.6,0.6407,0
12/06/2004,18.00.00,1.1,1022.0,,6.2,823.0,51.0,964.0,61.0,1599.0,631.0,32.5,27.6,1.3229,0
30/03/2005,07.00.00,2.3,1250.0,,12.6,1069.0,397.0,532.0,106.0,1457.0,1202.0,10.7,73.6,0.9439,1
24/08/2004,02.00.00,0.7,812.0,,3.2,663.0,18.0,982.0,34.0,1265.0,709.0,22.8,41.3,1.1284,0
17/12/2004,19.00.00,3.2,,,,,418.0,,129.0,,,,,,1
10/03/2005,08.00.00,4.1,1454.0,,20.1,1299.0,863.0,457.0,150.0,1606.0,1673.0,4.8,74.6,0.647,1
30/06/2004,19.00.00,4.9,1352.0,,23.3,1385.0,280.0,563.0,197.0,2205.0,1661.0,34.0,32.9,1.7251,1
15/12/2004,03.00.00,0.9,,,,,,,,,,,,,0
24/02/2005,13.00.00,1.7,1121.0,,7.4,873.0,317.0,697.0,195.0,1206.0,1000.0,6.7,76.2,0.7519,0
27/12/2004,02.00.00,1.1,954.0,,2.7,630.0,134.0,988.0,92.0,1107.0,664.0,11.6,68.9,0.9411,0
01/11/2004,07.00.00,1.3,1028.0,,7.8,890.0,180.0,733.0,51.0,1525.0,1323.0,19.4,75.1,1.6766,0
16/03/2005,22.00.00,2.9,1354.0,,13.3,1094.0,407.0,517.0,194.0,1357.0,1705.0,15.5,45.0,0.7895,1
10/07/2004,21.00.00,1.3,990.0,,7.2,866.0,89.0,866.0,94.0,1551.0,728.0,24.7,38.8,1.1929,0
24/05/2004,21.00.00,0.7,862.0,,4.8,751.0,73.0,1154.0,77.0,1213.0,617.0,18.4,24.6,0.5169,0
01/06/2004,15.00.00,1.5,1167.0,,12.4,1065.0,148.0,808.0,78.0,1886.0,1139.0,24.6,47.5,1.4487,0
10/06/2004,18.00.00,4.8,1372.0,,25.9,1451.0,318.0,631.0,206.0,2183.0,1541.0,35.8,22.1,1.2792,1
01/01/2005,09.00.00,1.0,939.0,,3.0,649.0,145.0,996.0,86.0,897.0,879.0,3.9,59.0,0.4807,0
14/02/2005,22.00.00,1.7,950.0,,6.6,839.0,287.0,834.0,169.0,878.0,977.0,9.4,24.8,0.2923,0
15/05/2004,11.00.00,1.6,988.0,,8.6,924.0,113.0,1015.0,93.0,1463.0,835.0,25.0,24.2,0.7568,0
22/11/2004,13.00.00,3.0,1360.0,,23.5,1392.0,896.0,490.0,235.0,1458.0,1863.0,7.8,49.0,0.5191,1
16/08/2004,17.00.00,1.3,903.0,,6.9,853.0,72.0,930.0,69.0,1420.0,606.0,38.8,15.8,1.0706,0
14/08/2004,19.00.00,1.2,1001.0,,6.6,838.0,56.0,801.0,73.0,1614.0,668.0,32.0,38.2,1.788,0
01/12/2004,09.00.00,5.0,1396.0,,24.6,1419.0,849.0,1104.0,145.0,1799.0,1547.0,9.5,78.3,0.9338,1
06/06/2004,11.00.00,0.8,775.0,,3.0,653.0,52.0,1349.0,53.0,1365.0,491.0,25.4,31.6,1.0058,0
23/09/2004,02.00.00,0.8,865.0,,3.7,694.0,61.0,989.0,49.0,1385.0,678.0,22.2,63.0,1.6673,0
29/01/2005,18.00.00,1.4,908.0,,3.0,653.0,165.0,980.0,118.0,847.0,551.0,3.3,46.8,0.3671,0
17/09/2004,20.00.00,2.2,991.0,,10.0,977.0,272.0,872.0,110.0,1448.0,923.0,22.3,42.2,1.1209,1
22/05/2004,09.00.00,2.2,1315.0,,11.7,1040.0,165.0,743.0,102.0,1740.0,1315.0,20.6,47.1,1.1287,1
28/04/2004,18.00.00,4.8,1676.0,790.0,28.9,1525.0,223.0,567.0,160.0,2226.0,1653.0,24.3,37.3,1.1199,1
25/04/2004,14.00.00,0.7,807.0,50.0,2.0,584.0,41.0,1488.0,44.0,1104.0,347.0,18.3,27.2,0.5675,0
05/11/2004,20.00.00,2.9,1303.0,,15.9,1177.0,348.0,562.0,98.0,1619.0,1389.0,20.0,63.2,1.4581,1
19/12/2004,09.00.00,1.0,868.0,,3.2,665.0,186.0,1067.0,99.0,865.0,800.0,3.2,55.7,0.4344,0
20/12/2004,15.00.00,2.2,838.0,,3.8,699.0,152.0,1015.0,89.0,944.0,546.0,9.4,44.9,0.5296,1
21/05/2004,02.00.00,0.3,875.0,,2.5,622.0,35.0,1167.0,58.0,1331.0,656.0,20.0,41.5,0.9571,0
25/02/2005,00.00.00,2.5,1181.0,,8.1,905.0,356.0,657.0,202.0,1215.0,1106.0,5.3,84.1,0.753,1
18/02/2005,01.00.00,1.3,958.0,,3.1,660.0,172.0,935.0,130.0,905.0,654.0,6.8,48.2,0.4792,0
01/05/2004,13.00.00,1.3,962.0,,6.1,816.0,65.0,1044.0,66.0,1489.0,628.0,25.6,31.5,1.0184,0
04/12/2004,12.00.00,2.6,1175.0,,10.6,1002.0,492.0,668.0,122.0,1422.0,1059.0,13.0,77.8,1.1641,1
30/11/2004,17.00.00,3.5,1183.0,,14.2,1122.0,464.0,897.0,143.0,1476.0,1215.0,12.6,62.0,0.9027,1
07/03/2005,21.00.00,2.8,1057.0,,8.9,935.0,368.0,720.0,211.0,982.0,1236.0,5.0,37.4,0.329,1
22/03/2005,14.00.00,2.5,1293.0,,12.4,1064.0,283.0,522.0,131.0,1446.0,1229.0,23.5,34.2,0.9748,1
12/04/2004,23.00.00,0.8,914.0,56.0,2.4,610.0,54.0,1322.0,65.0,1230.0,455.0,10.4,58.4,0.7352,0
14/07/2004,17.00.00,3.2,1052.0,,18.4,1252.0,237.0,739.0,153.0,1729.0,1107.0,36.0,13.3,0.7773,1
19/03/2005,20.00.00,3.2,1435.0,,14.7,1140.0,425.0,477.0,185.0,1550.0,1530.0,15.0,57.6,0.9777,1
06/12/2004,22.00.00,1.7,1001.0,,7.3,871.0,245.0,806.0,87.0,1264.0,1071.0,16.6,58.5,1.0963,0
13/02/2005,01.00.00,4.1,1751.0,,18.5,1255.0,689.0,435.0,221.0,1541.0,2226.0,9.4,73.4,0.8662,1
22/09/2004,01.00.00,1.0,930.0,,5.1,768.0,98.0,916.0,74.0,1409.0,825.0,21.0,61.3,1.5031,0
16/01/2005,19.00.00,2.0,1008.0,,7.1,861.0,331.0,839.0,160.0,977.0,943.0,8.3,38.5,0.4228,1
09/09/2004,11.00.00,2.2,1156.0,,14.8,1142.0,387.0,907.0,143.0,1490.0,1188.0,34.9,18.5,1.0189,1
22/11/2004,01.00.00,1.0,1049.0,,8.2,907.0,297.0,795.0,145.0,1038.0,1209.0,3.9,55.9,0.4568,0
24/10/2004,21.00.00,1.3,1015.0,,7.3,869.0,147.0,747.0,72.0,1439.0,1375.0,21.2,63.4,1.5748,0
21/05/2004,19.00.00,3.8,1325.0,,19.1,1273.0,211.0,716.0,145.0,1815.0,1184.0,25.9,24.9,0.8195,1
13/01/2005,10.00.00,3.9,1321.0,,15.7,1170.0,760.0,532.0,158.0,1488.0,1539.0,9.7,70.1,0.8432,1
07/05/2004,23.00.00,2.1,1025.0,,7.3,869.0,144.0,954.0,101.0,1531.0,851.0,13.3,63.6,0.9677,1
08/12/2004,20.00.00,3.5,1352.0,,14.0,1118.0,438.0,625.0,127.0,1524.0,1188.0,14.6,72.1,1.1947,1
12/03/2005,17.00.00,0.7,1126.0,,7.6,881.0,270.0,648.0,146.0,1140.0,728.0,17.5,34.1,0.6775,0
12/04/2004,21.00.00,0.8,904.0,56.0,2.7,635.0,66.0,1269.0,74.0,1233.0,489.0,10.6,56.1,0.7149,0
21/01/2005,11.00.00,4.2,1440.0,,20.5,1311.0,815.0,482.0,183.0,1476.0,2022.0,9.3,54.5,0.6415,1
01/04/2005,03.00.00,0.5,826.0,,0.9,488.0,30.0,1187.0,29.0,895.0,322.0,13.6,46.7,0.7245,0
24/03/2005,18.00.00,2.7,1359.0,,14.6,1135.0,335.0,505.0,153.0,1500.0,1347.0,21.3,37.8,0.9462,1
04/04/2005,08.00.00,5.0,1446.0,,22.4,1362.0,586.0,415.0,174.0,1777.0,1705.0,13.5,48.9,0.7553,1
31/03/2005,02.00.00,0.7,923.0,,2.5,616.0,83.0,874.0,64.0,1169.0,790.0,13.9,68.7,1.0892,0
31/03/2004,20.00.00,2.3,1198.0,221.0,9.3,953.0,131.0,882.0,105.0,1588.0,1019.0,13.2,56.0,0.8446,1
28/08/2004,00.00.00,0.8,,,,,50.0,,69.0,,,,,,0
20/03/2004,15.00.00,1.7,1305.0,,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476,0
04/03/2005,20.00.00,4.6,1326.0,,18.5,1253.0,565.0,514.0,225.0,1479.0,1615.0,8.4,54.7,0.6057,1
08/12/2004,19.00.00,2.4,1166.0,,8.9,935.0,357.0,756.0,114.0,1301.0,1135.0,16.5,55.3,1.0267,1
01/11/2004,03.00.00,3.0,1269.0,,16.0,1181.0,,559.0,,1756.0,1762.0,19.1,75.8,1.6568,1
